areasAmountPer100k,sportsAmountPer100k,areasSquarePer100k,subwayDistance,pollutedPointsPercentage,result
3253,276.0,422.0,1272399.7243755413,2160.540492078457,0.5417442456779547,1.0
3254,139.0,52.0,759751.737817599,2679.129076254523,0.9117198117483002,0.0
3255,195.0,36.0,171678.54416075084,6294.982595457983,0.8431304074844441,0.0
3256,256.0,365.0,1025765.6565263037,494.5276116412139,0.24509639585042844,1.0
3257,499.0,101.0,1123114.1074718218,3143.7854612492506,0.5946875221189183,0.0
3258,93.0,12.0,252197.79024015975,9580.198585060107,0.8961122120568714,0.0
3259,385.0,225.0,604103.3006539694,720.442291517614,0.07813909954630278,1.0
3260,450.0,429.0,1176237.7124259677,375.777380532158,0.3074092139035889,0.0
3261,11.0,44.0,35084.64992003919,8888.121460372364,0.810534492631434,0.0
3262,260.0,440.0,859305.7791342314,2512.5918769841683,0.23901310920123287,1.0
3263,163.0,469.0,44357.64701249384,2644.0537738294515,0.6512438766141704,0.0
3264,180.0,35.0,27663.476507555806,8131.144377651435,0.8245632829478049,0.0
3265,299.0,190.0,919128.9819653975,2299.4225459596055,0.26224536142956095,1.0
3266,53.0,448.0,1099972.0520092002,3899.8851656704564,0.6062052878396349,0.0
3267,86.0,37.0,141774.69520393328,6209.711226610651,0.7166619264105661,0.0
3268,347.0,202.0,794152.5729405454,4822.643350486378,0.14607188001440433,1.0
3269,465.0,270.0,1326907.8924547096,3527.8959886162397,0.04213232402594669,0.0
3270,186.0,12.0,129807.97952999888,7350.783984551767,0.9159725402826762,0.0
3271,566.0,472.0,1153907.9310907798,3841.6642382699706,0.5294114362204525,1.0
3272,89.0,142.0,807481.5173576714,5880.744037587306,0.08435553148086361,0.0
3273,158.0,21.0,223615.62015117955,5669.585336545063,0.9866572455671122,0.0
3274,215.0,378.0,575583.1671614819,776.1817252627407,0.5796188968722269,1.0
3275,385.0,168.0,1208804.4902626514,2920.4845183486877,0.9021170687837444,0.0
3276,99.0,28.0,120926.58057319045,9205.991995363767,0.8951884415983997,0.0
3277,451.0,309.0,1454253.2761018355,784.6734548534556,0.5460602538100171,1.0
3278,377.0,305.0,524191.87860526366,5024.215210870036,0.6515809622098842,0.0
3279,122.0,4.0,269391.6461427772,9461.84997478711,0.9609630479053848,0.0
3280,224.0,207.0,705835.7980051101,2909.7965048434203,0.33580161029367117,1.0
3281,311.0,257.0,681996.1778002463,1189.5892584014166,0.16457572844821833,0.0
3282,175.0,41.0,86669.15730325067,7094.58326483804,0.7094163935089403,0.0
3283,573.0,491.0,689701.5525930442,1349.802998109385,0.5018456756550033,1.0
3284,440.0,196.0,673535.603058208,5726.491486828151,0.35010572630005776,0.0
3285,152.0,21.0,147917.55257393103,6432.898244846168,0.9593893706008021,0.0
3286,524.0,482.0,391351.98249056004,4885.6287053959995,0.3994065776378439,1.0
3287,274.0,288.0,319752.80852149794,3472.5933958279434,0.9274354922156143,0.0
3288,100.0,20.0,18354.38633714232,7386.082498809488,0.6032603743483995,0.0
3289,397.0,283.0,1164761.3671829673,4137.792133487607,0.29504089651064364,1.0
3290,494.0,355.0,1177200.384832557,6943.438272451415,0.714355696054605,0.0
3291,98.0,16.0,145851.55937455603,8572.203754494825,0.938659406822008,0.0
3292,335.0,264.0,1051946.1706652762,2822.409143515777,0.4926938894805117,1.0
3293,439.0,221.0,1348401.9306739005,4009.0223947352824,0.24196748870984253,0.0
3294,121.0,1.0,33307.817210369365,8577.867783929789,0.7637772463018263,0.0
3295,339.0,486.0,454986.75459258165,1709.6205508440903,0.12174106072397943,1.0
3296,278.0,177.0,868475.9124125596,5413.5076156300065,0.021363013393456254,0.0
3297,117.0,43.0,242380.05517429393,5012.110496927567,0.6040287046963654,0.0
3298,267.0,401.0,1076328.4106859663,3242.0948159051977,0.056366011653602374,1.0
3299,375.0,310.0,1427826.1494019048,164.4022591185612,0.18697472545624128,0.0
3300,197.0,15.0,180383.46886908493,7501.768336832083,0.8445999491961136,0.0
3301,451.0,336.0,1038542.9562242137,4816.280432694744,0.11841051565662275,1.0
3302,61.0,454.0,448271.19691712013,648.2460689706793,0.2211700404641853,0.0
3303,101.0,3.0,164371.78324247987,5118.898145299461,0.9825847393315271,0.0
3304,209.0,245.0,800596.776608397,1885.0897455774157,0.5168275369710708,1.0
3305,152.0,32.0,1189854.5947449934,1872.9861217115795,0.588828720717553,0.0
3306,130.0,35.0,227571.74127795818,5510.433972767889,0.6225055207031327,0.0
3307,445.0,189.0,561442.3456752812,3249.764525342627,0.2459798444188005,1.0
3308,117.0,425.0,680114.9306310479,7643.524743017751,0.2216466163692261,0.0
3309,171.0,25.0,222942.74912598653,5067.008851272817,0.8146055819813344,0.0
3310,527.0,361.0,520104.35199216614,1529.434961509013,0.560500583686108,1.0
3311,190.0,195.0,1078596.3774176084,5667.794407869456,0.8911461046720018,0.0
3312,154.0,49.0,259800.5061580813,7795.570357319948,0.849907987319539,0.0
3313,421.0,324.0,848329.9219931265,2764.626975447088,0.14397110465216892,1.0
3314,203.0,47.0,1344334.2462342966,7745.856736122183,0.4596935256600978,0.0
3315,59.0,1.0,208811.0700477218,5644.813092473559,0.6449250736682948,0.0
3316,247.0,320.0,577248.9043869649,1031.9483530241484,0.21859504629846066,1.0
3317,119.0,393.0,187970.37326269966,3495.4865621620615,0.6559376565049817,0.0
3318,3.0,34.0,84308.01812131617,9934.030920639972,0.6826331606202477,0.0
3319,353.0,369.0,1190827.0241854526,1725.2635346729155,0.34948619425013655,1.0
3320,199.0,38.0,275669.1619926762,3129.9080895985867,0.8843391622371629,0.0
3321,164.0,48.0,92580.47486218829,9193.230385774894,0.8410873998272416,0.0
3322,304.0,292.0,980911.4623215965,4064.157082947342,0.10434709477306288,1.0
3323,159.0,429.0,1135625.9877499754,1508.8125089339605,0.8515974058566784,0.0
3324,154.0,11.0,53102.37603583403,9580.93551269079,0.6767076283007981,0.0
3325,560.0,87.0,379427.6841358843,3716.229376664197,0.020409307525683863,1.0
3326,483.0,169.0,986552.3152366494,595.3915118630384,0.5646284616689926,0.0
3327,145.0,17.0,175917.8164341513,5149.4518165918325,0.6097294771534223,0.0
3328,369.0,492.0,1160643.987166483,4991.559576952375,0.04905581251988893,1.0
3329,74.0,65.0,801745.8927556357,5617.1647075368055,0.9377555712789647,0.0
3330,20.0,39.0,177472.2728410069,7648.491874657111,0.8607490209378332,0.0
3331,475.0,345.0,999464.0120676995,2548.0251669730046,0.4581163838924085,1.0
3332,133.0,194.0,1012014.1495111004,2892.2797456708763,0.750653173082829,0.0
3333,69.0,8.0,193673.8270270194,9491.238095347317,0.8727712750073346,0.0
3334,361.0,379.0,767162.3422763937,3797.1136715254265,0.33630689950423126,1.0
3335,298.0,129.0,70822.0371870702,289.35776756427066,0.922114932984626,0.0
3336,58.0,32.0,204084.01847760257,7894.6277692389485,0.6629662060883453,0.0
3337,557.0,144.0,782505.071833292,1727.7338193220044,0.14245510765123418,1.0
3338,120.0,307.0,1318635.9133742002,91.1136063937672,0.668977422135795,0.0
3339,125.0,47.0,36475.581017010474,8423.834085395749,0.8054658966077151,0.0
3340,369.0,472.0,1486918.9899616207,1256.9762577159966,0.5076992995173484,1.0
3341,218.0,46.0,787144.97815782,7107.752723079766,0.9786884288571607,0.0
3342,173.0,19.0,186028.58478796657,9866.144145401018,0.746359790962164,0.0
3343,512.0,67.0,1190375.0453297007,2145.2484510844783,0.5409366085448961,1.0
3344,207.0,248.0,1448474.7443132675,1056.1846810850159,0.507745798825857,0.0
3345,155.0,17.0,6316.822883426414,5409.893784848049,0.9200477194393039,0.0
3346,460.0,122.0,456473.0281408802,4215.03182574339,0.008256097635136106,1.0
3347,495.0,129.0,1003386.9320931871,4345.845923948604,0.05843259686617641,0.0
3348,118.0,14.0,189163.1530586444,7393.305242865614,0.7993993503378577,0.0
3349,218.0,57.0,598513.4996452411,1582.9594701891037,0.3209906863197423,1.0
3350,252.0,54.0,63120.74844259757,2117.092587151362,0.28987267377562087,0.0
3351,185.0,0.0,193232.61603557196,9917.455736066748,0.8754689838782503,0.0
3352,336.0,289.0,392758.51678934536,4970.200644862041,0.37977519101502416,1.0
3353,69.0,171.0,626273.2640145847,851.4362652147422,0.2057307430356975,0.0
3354,114.0,44.0,51222.26113927064,9303.678073312429,0.6767098070774296,0.0
3355,226.0,239.0,1144664.5707441522,242.70904484955113,0.22968327598072896,1.0
3356,317.0,156.0,372880.92780556495,7628.566664007535,0.7452626448827797,0.0
3357,118.0,44.0,209006.59834234454,8447.637322832596,0.9368326454179093,0.0
3358,284.0,83.0,517276.9430465136,1382.412416623326,0.1439987089120305,1.0
3359,479.0,54.0,1406965.1346569534,5444.688856711305,0.22754637542929035,0.0
3360,129.0,25.0,196028.97621402962,5402.806901838675,0.623139757683999,0.0
3361,563.0,69.0,1332622.9401259518,3712.943869665462,0.19285005491492227,1.0
3362,256.0,313.0,645878.1505819442,4169.210004766215,0.716084940805472,0.0
3363,187.0,39.0,172744.12568013,9657.725968635466,0.7307557785607992,0.0
3364,376.0,318.0,565132.1247948033,4869.680011192806,0.009372909803935103,1.0
3365,413.0,52.0,264597.2168145819,2115.6280924736207,0.7133985948825492,0.0
3366,63.0,49.0,258769.9604336722,6707.171902113289,0.6056776309992041,0.0
3367,453.0,174.0,1114666.61476985,4653.902956756362,0.4681780832162762,1.0
3368,47.0,491.0,1298635.2178154474,77.29487170314275,0.4661126621258216,0.0
3369,5.0,44.0,204617.62765596106,7876.585902609389,0.76028617369732,0.0
3370,388.0,493.0,892290.9122811873,2709.3593868203848,0.039665921617532816,1.0
3371,39.0,287.0,861032.5010196652,5094.824379739141,0.35062466692042693,0.0
3372,117.0,48.0,59528.86565515988,9133.799560841811,0.9601868394210653,0.0
3373,372.0,360.0,344833.81733526,3050.877221326254,0.5095916940895177,1.0
3374,121.0,9.0,369399.76177388977,3942.5094293229304,0.2554282886104552,0.0
3375,47.0,30.0,181831.29376468447,5923.917734516013,0.6486185686110585,0.0
3376,529.0,463.0,927216.5723031121,2369.78592721528,0.27095189333147846,1.0
3377,90.0,61.0,495984.88419506344,5105.2830447952,0.5708983419036239,0.0
3378,170.0,21.0,184255.85976979302,9691.618247760336,0.8976600051897838,0.0
3379,345.0,331.0,939789.2440933195,1633.3212167401346,0.1627096598042413,1.0
3380,70.0,434.0,602677.1972710254,1273.4810170015135,0.4667587427330089,0.0
3381,120.0,15.0,36126.89187510502,7449.358578243733,0.8627245147592787,0.0
3382,303.0,229.0,1387956.3067569574,3698.923240188518,0.21781142967617256,1.0
3383,189.0,315.0,485110.51239276014,1214.2733122576867,0.930628652455262,0.0
3384,1.0,29.0,57192.8305584301,5125.756323915988,0.9478496470264388,0.0
3385,270.0,136.0,969886.1769268381,3770.3938200741536,0.2934787331396222,1.0
3386,77.0,255.0,530850.1270774894,7077.389845822774,0.3343907532649443,0.0
3387,167.0,30.0,130377.98507761328,7726.996325819653,0.9392395945498466,0.0
3388,501.0,319.0,833463.8661592697,2636.480306641198,0.4408001130430771,1.0
3389,212.0,437.0,163362.9164012259,4947.945699730941,0.06328273034205001,0.0
3390,146.0,30.0,28933.367069415264,8516.352949487835,0.8641035981489389,0.0
3391,361.0,487.0,711572.5779708072,1741.2116437841462,0.12385996955769853,1.0
3392,399.0,397.0,1252381.7072045936,4329.691087634686,0.6155730197592132,0.0
3393,42.0,1.0,12464.430408950595,5086.623772290504,0.7795371574953871,0.0
3394,563.0,250.0,778578.4798936828,1758.4921175146624,0.1290252576374539,1.0
3395,484.0,349.0,304746.8491399752,5709.916398394549,0.07205830550317704,0.0
3396,163.0,10.0,195925.7033028446,9061.94752825159,0.6786539458820525,0.0
3397,363.0,115.0,488584.29650134343,3295.648312364422,0.4125252605735312,1.0
3398,274.0,101.0,789830.4271958795,2461.226104106424,0.27730986903528,0.0
3399,93.0,5.0,17717.716589417818,5203.160370607636,0.876450764364709,0.0
3400,239.0,193.0,1320912.7636409565,4848.992794921331,0.27166485327272316,1.0
3401,33.0,338.0,362968.95538007474,3304.7091956673257,0.8574672030166204,0.0
3402,160.0,36.0,243159.33026945326,8411.294651695423,0.8291064436546096,0.0
3403,242.0,155.0,987600.6563943885,301.4793520334852,0.2615743649901704,1.0
3404,202.0,173.0,801268.1187278039,4688.622934820997,0.17337846524183242,0.0
3405,100.0,13.0,67339.42181800421,7969.748112963478,0.9803344744451225,0.0
3406,362.0,85.0,1218569.634799642,3484.4373897139135,0.33785942870783686,1.0
3407,311.0,73.0,107666.01744923925,2157.999135936954,0.14584043653954482,0.0
3408,15.0,1.0,114929.38103217832,8612.235605769623,0.6922039278111538,0.0
3409,447.0,474.0,1147892.8734041094,2557.309177146635,0.09966152846228968,1.0
3410,37.0,419.0,371699.49497442966,4557.057724922875,0.15149088710018488,0.0
3411,139.0,23.0,33335.862852738865,9948.836505680698,0.629267646843197,0.0
3412,541.0,263.0,1441787.4868690118,299.3778379396733,0.14242275861038456,1.0
3413,478.0,332.0,684216.5128732359,4700.082955501225,0.9354141977649688,0.0
3414,44.0,27.0,120777.4954728637,8658.06714751021,0.6634724328655531,0.0
3415,225.0,404.0,819400.4704612356,4163.314179338131,0.3054460287729335,1.0
3416,2.0,143.0,108405.20492478872,5556.199801468762,0.7414185660636831,0.0
3417,186.0,34.0,31438.02848211317,9789.544607136548,0.9574176515203048,0.0
3418,523.0,378.0,574286.6349049897,3387.277133707028,0.10138272736050666,1.0
3419,325.0,97.0,404847.97996713873,1243.77992659082,0.4826040275472817,0.0
3420,90.0,8.0,82907.95432543644,6320.971246387273,0.6851760159367744,0.0
3421,386.0,339.0,1445735.4261478442,3808.302316841623,0.1910850673758025,1.0
3422,451.0,132.0,1268727.5432033958,4034.985920964173,0.4850253096921363,0.0
3423,30.0,11.0,93656.9384466807,7865.535926996304,0.7621407652801949,0.0
3424,252.0,79.0,1179857.6729185535,152.52844892875427,0.560462655356016,1.0
3425,135.0,80.0,615105.9609356388,3700.607890714666,0.6798672217404316,0.0
3426,61.0,21.0,68932.61524928246,9928.838933402885,0.861926895325801,0.0
3427,581.0,192.0,1187103.854188404,3046.808280073755,0.24931894010722844,1.0
3428,208.0,449.0,54841.09751402455,3791.2398011730807,0.704650839006889,0.0
3429,9.0,0.0,81523.18134793629,5132.257077161416,0.7291466156515515,0.0
3430,338.0,124.0,1110022.8917593986,3275.0015807451614,0.35467749590624587,1.0
3431,187.0,187.0,714138.9534666958,4694.314834645795,0.8524031613952308,0.0
3432,185.0,47.0,224048.47640523713,9762.837921598719,0.8688513127859927,0.0
3433,347.0,318.0,739254.8886415694,2548.051341635178,0.32463834467490776,1.0
3434,3.0,53.0,1447048.4537836798,7921.932357025014,0.9113197013795029,0.0
3435,98.0,16.0,49392.132136778135,5042.5364226654065,0.757166991868897,0.0
3436,526.0,132.0,717322.0773241771,1241.3668680284206,0.029796156129604866,1.0
3437,201.0,421.0,1183823.5832436585,327.31571527113346,0.05167232674132405,0.0
3438,92.0,27.0,152707.98378184624,8602.828585501755,0.7508959483744349,0.0
3439,354.0,112.0,407673.19813718024,4003.0664588431673,0.5787885098267939,1.0
3440,122.0,284.0,652615.8768051242,7565.56934164952,0.47072299072806334,0.0
3441,71.0,6.0,54206.7801599413,7166.231841562998,0.9624575802057314,0.0
3442,466.0,144.0,297095.69726326247,4958.078890925582,0.15533176773906002,1.0
3443,451.0,145.0,958318.0844641378,588.847456882431,0.017032100596041655,0.0
3444,122.0,13.0,213685.14747892087,6347.748090552535,0.6490758036835828,0.0
3445,415.0,97.0,515879.34536981664,3440.1119182744364,0.45695013499176096,1.0
3446,63.0,432.0,1332237.7650145122,7304.797174976858,0.17915421409142773,0.0
3447,92.0,47.0,158306.82383148518,9813.457930379307,0.8977489754605968,0.0
3448,522.0,284.0,564942.8375340042,2444.6701995430108,0.029932360392016674,1.0
3449,424.0,292.0,156133.50584301338,2576.19770493437,0.5377821009699265,0.0
3450,77.0,3.0,248887.8498289847,9632.60942055579,0.9108581850205062,0.0
3451,220.0,92.0,1480658.1448558213,3847.0132034904696,0.3743921622943036,1.0
3452,305.0,288.0,710682.4766895092,7973.671272896669,0.5975648222995661,0.0
3453,116.0,15.0,82190.2213894923,6234.299182272406,0.7694301393950971,0.0
3454,467.0,312.0,912052.115390024,1426.1673906772987,0.20052794729606874,1.0
3455,436.0,267.0,932449.2561282369,640.0579463932328,0.3736045814829232,0.0
3456,87.0,24.0,4521.716605878674,9825.055642802698,0.9609904861955451,0.0
3457,318.0,96.0,862066.189578654,2192.216900998038,0.2888280604242189,1.0
3458,177.0,253.0,800882.129581899,7650.538074280879,0.25634630128440894,0.0
3459,10.0,27.0,17657.971080202416,8681.27736683347,0.8865330117036347,0.0
3460,545.0,379.0,996755.0017758013,99.94378934335357,0.006884934462719272,1.0
3461,272.0,237.0,1106865.8979173978,6576.220820468462,0.9822568359251524,0.0
3462,192.0,47.0,70621.43485844719,6805.606888428121,0.9107819255050731,0.0
3463,298.0,455.0,913248.6115259122,1172.1235968355386,0.2511281593593249,1.0
3464,189.0,231.0,970851.0660374705,35.21821741298847,0.5883863548693287,0.0
3465,141.0,20.0,91408.83965716345,7921.802519513216,0.743552467786311,0.0
3466,419.0,293.0,664668.0140456229,1164.8390573734257,0.19839361483100545,1.0
3467,444.0,246.0,1146857.541749053,1655.4153657229929,0.516937260346254,0.0
3468,61.0,8.0,28847.294015849162,9980.178909065453,0.679053437915821,0.0
3469,472.0,60.0,1350270.5294950178,1619.8523410564615,0.51919334347844,1.0
3470,274.0,391.0,893474.7944035105,2540.3592521586897,0.2588049354495703,0.0
3471,12.0,45.0,249787.55062704073,7223.977385815208,0.7374769548722485,0.0
3472,573.0,61.0,778720.8910784817,1026.0538158116879,0.012323556293278304,1.0
3473,42.0,213.0,1356575.5474909598,380.054336928195,0.9655430334003631,0.0
3474,52.0,29.0,2309.205084144015,6521.917916140537,0.6324081039779114,0.0
3475,268.0,369.0,1100525.457480967,4112.01528848539,0.14973875024962383,1.0
3476,388.0,249.0,1378356.2448462015,7493.391330302575,0.9776495801436914,0.0
3477,18.0,44.0,224268.62909831665,9966.315599469785,0.8485941654028047,0.0
3478,440.0,496.0,388234.98206156504,4229.1896549386665,0.5258469546379215,1.0
3479,300.0,166.0,558723.5855172029,2829.680159410147,0.9417057733698386,0.0
3480,80.0,46.0,238701.67674343858,6663.927707288836,0.8095861205230026,0.0
3481,219.0,184.0,637596.3493500738,3597.781186457063,0.11170045576097011,1.0
3482,111.0,278.0,79238.50330748195,7820.435910885481,0.35569315221448394,0.0
3483,114.0,3.0,194518.29775484657,8790.462454012515,0.8500991982322703,0.0
3484,561.0,264.0,1097524.1182181619,1242.1587594746957,0.20557964046246313,1.0
3485,433.0,445.0,133491.01006376368,5688.197105879609,0.22582242678134345,0.0
3486,96.0,12.0,156297.13817220856,5022.947288706552,0.7394624195917965,0.0
3487,372.0,211.0,776689.1226384207,756.5500692410848,0.34379070855939015,1.0
3488,219.0,295.0,1146363.2990056342,1375.039696964085,0.9822711223850148,0.0
3489,82.0,10.0,129418.23555808282,9672.302356638986,0.7183923917614929,0.0
3490,410.0,226.0,674105.9782848102,1335.1636092395274,0.22090576049819657,1.0
3491,473.0,257.0,404680.1987719319,897.5795477367941,0.3764461584986144,0.0
3492,33.0,33.0,110911.06814984785,9785.958771636773,0.9440521747760415,0.0
3493,225.0,382.0,510665.38663720025,1502.4062010278194,0.08095906697651693,1.0
3494,350.0,280.0,1238467.782284031,6506.599355102127,0.6452734906773213,0.0
3495,101.0,18.0,120914.94870805035,6726.515011285924,0.6605290286125739,0.0
3496,305.0,82.0,703015.4567461158,1678.1495908815248,0.13712129218502486,1.0
3497,437.0,146.0,179141.9069665377,3197.4200537283036,0.19050965681069276,0.0
3498,148.0,24.0,148683.25587676582,8672.184715138868,0.8898201150432474,0.0
3499,315.0,159.0,1311080.0038963663,1562.462698438723,0.4893494565772963,1.0
3500,394.0,309.0,329936.53491766535,5028.7455130145545,0.2299542467720268,0.0
3501,51.0,23.0,28961.81024649495,7788.496059384457,0.8876297408181928,0.0
3502,599.0,419.0,828683.6094245781,4540.089084904658,0.152421056132314,1.0
3503,212.0,294.0,5626.845611209575,3890.541264882157,0.319562397110686,0.0
3504,119.0,1.0,225613.00475343844,5310.194651541598,0.7475931499011357,0.0
3505,587.0,136.0,465221.28186229686,1280.0106358842888,0.29537056467772443,1.0
3506,278.0,115.0,302791.02674580895,1836.468578556226,0.17133421678766125,0.0
3507,7.0,38.0,117580.62808959029,5413.522582818555,0.9998515380648749,0.0
3508,225.0,312.0,819088.7906607033,3060.3198540320386,0.21183232786121217,1.0
3509,124.0,266.0,80123.99052192886,7754.096440244347,0.08530057294152038,0.0
3510,109.0,34.0,231175.89994299013,6238.738575899484,0.7843406821427179,0.0
3511,450.0,348.0,657114.6656223633,4314.533357422344,0.30758114214042787,1.0
3512,166.0,276.0,1158436.102730285,3082.732529965676,0.4756807047115982,0.0
3513,107.0,25.0,126875.76631829105,9577.907227154585,0.8900626899517531,0.0
3514,216.0,419.0,1322811.6395346604,4290.891744976903,0.4465259906138527,1.0
3515,111.0,355.0,162172.64259787346,1995.841260343168,0.21036346043544962,0.0
3516,113.0,46.0,37719.404763290775,5392.451838034055,0.6042246750044338,0.0
3517,438.0,366.0,1494193.7543216222,2944.7312333154796,0.3388893894139912,1.0
3518,338.0,499.0,594069.7526254223,6909.984472873101,0.06291868166440473,0.0
3519,104.0,11.0,167635.54637503868,7578.592721589808,0.7188512361699789,0.0
3520,483.0,449.0,332229.74024765013,2302.0873822762806,0.3795329103272061,1.0
3521,446.0,283.0,1272987.86872973,5136.81333204874,0.1412348902440521,0.0
3522,185.0,31.0,68735.42704207313,9150.369134777935,0.602712719174164,0.0
3523,279.0,247.0,872616.5670443147,1088.0331788365704,0.1585076161055078,1.0
3524,34.0,258.0,279886.11945068586,61.361315317374654,0.8077372965593139,0.0
3525,65.0,1.0,59422.12847277079,7791.557691649563,0.944557440334423,0.0
3526,438.0,469.0,848262.8628099797,3022.801548473851,0.3596655371555498,1.0
3527,178.0,13.0,1408694.56927957,2052.3123151118466,0.8629667059513939,0.0
3528,142.0,19.0,53378.00387653058,8495.423509455824,0.8906124216476998,0.0
3529,590.0,404.0,423695.7877624318,4113.612648497814,0.5125471547855288,1.0
3530,368.0,148.0,1157738.5746339771,804.6901100852466,0.6162519755476085,0.0
3531,22.0,47.0,23301.977340262216,7704.949090789669,0.6531503447392187,0.0
3532,560.0,250.0,625336.9314496559,3170.7853545732532,0.4138065627763431,1.0
3533,100.0,279.0,647838.253905834,3083.0265043996683,0.8381457152948657,0.0
3534,57.0,21.0,99616.28678887527,6054.839264699851,0.7303470124721232,0.0
3535,232.0,288.0,301053.79343486164,4055.3146268894275,0.5771258562968706,1.0
3536,282.0,496.0,814407.3897351132,1602.8900661425612,0.9285249795974758,0.0
3537,165.0,11.0,147726.4517516207,8556.3321315577,0.7922458610408297,0.0
3538,550.0,345.0,429266.685682432,4265.747320349599,0.24713279724649118,1.0
3539,316.0,459.0,293065.8633483841,1686.9878437225436,0.5284315164253411,0.0
3540,131.0,28.0,165073.55423001718,6549.68272363333,0.737415995284348,0.0
3541,391.0,235.0,1339151.4610850862,258.7909233496527,0.5266110013010084,1.0
3542,237.0,239.0,110925.90327205676,7978.80173023808,0.8235486152742254,0.0
3543,48.0,7.0,31149.394659262976,9848.668470575005,0.8198207510547464,0.0
3544,564.0,339.0,616394.6161867196,3393.554725155761,0.5223181809009035,1.0
3545,22.0,457.0,316016.2566421221,1755.394465307254,0.9867307645499249,0.0
3546,126.0,4.0,39716.563908994045,5049.9704483128535,0.6427576642951905,0.0
3547,409.0,229.0,395990.0623117761,2909.3753707539677,0.04479017781430887,1.0
3548,389.0,85.0,128137.98419146705,6897.056316145174,0.44019358584629265,0.0
3549,94.0,3.0,265641.88429103105,6851.965601578346,0.7018847994804915,0.0
3550,523.0,341.0,578590.623235478,38.78601323963282,0.010980818318562301,1.0
3551,53.0,192.0,659419.4311264884,5885.842353674371,0.2908634664720181,0.0
3552,109.0,33.0,245692.56270508163,8390.473347518915,0.6363815136735608,0.0
3553,566.0,141.0,305750.43940993166,3291.0584182118337,0.3360289597921852,1.0
3554,49.0,52.0,580715.4463702573,1430.9203855356766,0.8052907355763428,0.0
3555,33.0,27.0,250150.7955608269,9248.55094271477,0.9470027704138392,0.0
3556,443.0,425.0,1368642.0916034114,1934.198377291671,0.26525498645789103,1.0
3557,67.0,373.0,921593.2960118934,484.91117776599424,0.7441707641321668,0.0
3558,41.0,45.0,170635.62290446865,7551.635054275486,0.8547236935342829,0.0
3559,452.0,362.0,462191.6872543073,4822.8388554869825,0.29374149771405395,1.0
3560,290.0,239.0,922264.1948707127,5490.165459216608,0.5987819444812608,0.0
3561,183.0,16.0,232038.15716985124,9032.414460530623,0.832686719899444,0.0
3562,427.0,326.0,1226470.7004974284,2402.768573238405,0.36020429729025405,1.0
3563,83.0,481.0,765131.5170657183,5246.85146360714,0.015188144456950159,0.0
3564,20.0,2.0,240843.69869636663,7667.4343130403095,0.8980154439267773,0.0
3565,284.0,99.0,868292.8453680637,2223.1807234317084,0.44709696714003083,1.0
3566,355.0,289.0,858230.6793919381,196.44605605518706,0.8200844303964822,0.0
3567,91.0,11.0,92809.09081484907,9115.310085829711,0.7394642846559621,0.0
3568,472.0,382.0,725183.4740268415,2244.8490111765504,0.23670783899757655,1.0
3569,31.0,426.0,971054.6630807417,3574.8673841569953,0.5551826711220078,0.0
3570,119.0,20.0,71218.56637097117,9378.315061947013,0.9953592600751965,0.0
3571,588.0,174.0,689180.723065831,4990.973995421282,0.024844272381273156,1.0
3572,295.0,408.0,924487.1822104764,1201.9530760851476,0.6990448319684246,0.0
3573,160.0,47.0,25462.081925720184,9412.81677905657,0.8632988135440118,0.0
3574,224.0,51.0,852202.1976154624,2951.4612634926234,0.29070292853617835,1.0
3575,119.0,393.0,1047175.3466485486,816.9645703097199,0.28886464839074233,0.0
3576,182.0,6.0,153943.91483044287,5012.038477675683,0.7142299404241947,0.0
3577,432.0,75.0,655077.936317196,3938.2197913490695,0.12970402140520712,1.0
3578,213.0,309.0,1051030.3141691724,69.07227605972733,0.5036771562270633,0.0
3579,121.0,19.0,46506.56807045929,8624.043068812096,0.7979554893978474,0.0
3580,392.0,183.0,444749.8690617451,452.2660298188108,0.11807988491492691,1.0
3581,11.0,426.0,51104.218278773486,4669.529669042702,0.8160467127214386,0.0
3582,63.0,25.0,102940.2321384227,7225.694618760863,0.7565698282774983,0.0
3583,345.0,190.0,810160.2089478774,1811.7983736810538,0.11980456316067704,1.0
3584,416.0,176.0,778216.4026402298,6624.339526335801,0.5788489013837604,0.0
3585,137.0,24.0,155689.43303166228,5783.753574758373,0.6442796756646035,0.0
3586,377.0,169.0,443665.02773249766,4344.508106427315,0.4165620789489478,1.0
3587,420.0,412.0,898969.9129198398,5445.376545662835,0.26487084549902407,0.0
3588,101.0,23.0,34801.7549191275,5785.0198522212895,0.9223633916471948,0.0
3589,310.0,82.0,510119.7917942524,2416.0590642732986,0.051981715027623054,1.0
3590,363.0,270.0,576779.5996757464,6594.378867531498,0.36140820342022917,0.0
3591,188.0,7.0,40622.70779068459,9610.521067284855,0.6839628530663,0.0
3592,402.0,155.0,1229921.8427338183,204.22265389156925,0.5430900218185876,1.0
3593,181.0,174.0,41739.38982583248,835.4955663221535,0.12092831910950907,0.0
3594,99.0,41.0,154610.38535938974,7764.583926144943,0.7486677494048157,0.0
3595,451.0,381.0,1290087.3366940166,2422.4989921159436,0.4905125643850776,1.0
3596,90.0,191.0,1172710.0189825383,3590.3068700751223,0.5011481590352103,0.0
3597,4.0,1.0,276073.4678496024,6494.939018432262,0.935336220264798,0.0
3598,451.0,480.0,1114120.410345255,2470.384005007879,0.4403239587737467,1.0
